"relative href","rounded-lg src","flex-shrink","truncate","text-primary","text-primary href"
"https://lovable.dev/projects/8d9f7020-97f6-4cf7-90ae-41252a34d3b3","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-982c3be7--8d9f7020-97f6-4cf7-90ae-41252a34d3b3.lovable.app-1740071945826.png&w=3840&q=75","hero-optimizer-travel","by","@harrymckayroper","https://lovable.dev/@harrymckayroper"
"https://lovable.dev/projects/b305cd02-581b-424b-a241-95403776a93e","","animus-code-echo","by","@pKf3I3T2nCZqXo0n1qhXewJTt6I3","https://lovable.dev/@pKf3I3T2nCZqXo0n1qhXewJTt6I3"
"https://lovable.dev/projects/3d5ef646-34d6-4196-8cda-ac31c7eb12be","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-b7c040d4--3d5ef646-34d6-4196-8cda-ac31c7eb12be.lovable.app-1738029013015.png&w=3840&q=75","ai-visionary-capture","by","@giebG4HIusa0YEgXtDC4JpvALnz1","https://lovable.dev/@giebG4HIusa0YEgXtDC4JpvALnz1"
"https://lovable.dev/projects/160f49df-3af6-4547-acd1-d2fd75472f6d","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-86728987--160f49df-3af6-4547-acd1-d2fd75472f6d.lovable.app-1737257372784.png&w=3840&q=75","taishi-xp","by","@yrxRTWSPJWWWqe9l8pcTIKAwzW92","https://lovable.dev/@yrxRTWSPJWWWqe9l8pcTIKAwzW92"
"https://lovable.dev/projects/d7afc8be-8140-436c-8920-4b449110ec45","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-101d1a33--d7afc8be-8140-436c-8920-4b449110ec45.lovable.app-1736643763678.png&w=3840&q=75","llm-comparo-analytics","by","@mr4zCt05mleEJETsn7ru8iSMpLy2","https://lovable.dev/@mr4zCt05mleEJETsn7ru8iSMpLy2"
"https://lovable.dev/projects/47b59823-8a25-42b7-b19a-39aa3a1c6b6e","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-98a1a748--47b59823-8a25-42b7-b19a-39aa3a1c6b6e.lovable.app-1736621449990.png&w=3840&q=75","kharmigo-vibes","by","@karmigojones","https://lovable.dev/@karmigojones"
"https://lovable.dev/projects/d8daf203-bb6d-4779-b764-d65397bf28e4","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-5c47fd14--d8daf203-bb6d-4779-b764-d65397bf28e4.lovable.app-1735725584960.png&w=3840&q=75","pickmybrain","by","@anandvijayaragav","https://lovable.dev/@anandvijayaragav"
"https://lovable.dev/projects/d56d67db-1c50-48f2-960c-1aa41fc88736","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-ddfbc5d4--d56d67db-1c50-48f2-960c-1aa41fc88736.lovable.app-1735568137129.png&w=3840&q=75","prompt-enhancer-grove","by","@mr4zCt05mleEJETsn7ru8iSMpLy2","https://lovable.dev/@mr4zCt05mleEJETsn7ru8iSMpLy2"
"https://lovable.dev/projects/5f2fcaba-6a54-451d-8679-19b5992d2ed8","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-d86f3375--5f2fcaba-6a54-451d-8679-19b5992d2ed8.lovable.app-1735339942084.png&w=3840&q=75","sunmoon-tracker","by","@gCPHxuzfAvXDhociQqFRvqR6Lmi2","https://lovable.dev/@gCPHxuzfAvXDhociQqFRvqR6Lmi2"
"https://lovable.dev/projects/44283e82-135e-4a77-a8d0-871163300657","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-c11d5950--b8f8565a-2d7f-4abe-b705-02ee996bc08f.gptengineer.run-1731331254624.png&w=3840&q=75","m-4890","by","@JpAL4iK9SefUnkAP6kc681lDPgl1","https://lovable.dev/@JpAL4iK9SefUnkAP6kc681lDPgl1"
"https://lovable.dev/projects/354d51dd-df50-48f7-9863-b78fe0ae4cd5","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-c1bdec95--354d51dd-df50-48f7-9863-b78fe0ae4cd5.lovable.app-1735015961473.png&w=3840&q=75","myroom-2024","by","@6bhYo80TmcOp3ZtlrbUmT3gHCgm1","https://lovable.dev/@6bhYo80TmcOp3ZtlrbUmT3gHCgm1"
"https://lovable.dev/projects/3a551eb1-928a-4fe4-b52d-59a31f9274f7","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-01239b91--3a551eb1-928a-4fe4-b52d-59a31f9274f7.lovable.app-1734918577734.png&w=3840&q=75","shape-dance-party","by","@ivansi","https://lovable.dev/@ivansi"
"https://lovable.dev/projects/c116cdc9-8972-4d69-a0d7-d76e6f709e57","","draw-to-3d","by","@kzolozhkov","https://lovable.dev/@kzolozhkov"
"https://lovable.dev/projects/36591b58-f709-4cdc-8527-98d0172f5f94","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-76281c3f--36591b58-f709-4cdc-8527-98d0172f5f94.lovable.app-1734717770085.png&w=3840&q=75","habitflow","by","@wgqlmOLsgdQGRRVHK6z1IL2RWVa2","https://lovable.dev/@wgqlmOLsgdQGRRVHK6z1IL2RWVa2"
"https://lovable.dev/projects/8223f3dd-02f9-4c64-90c1-559c17802b9b","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-e3bf7593--8223f3dd-02f9-4c64-90c1-559c17802b9b.lovable.app-1733401440166.png&w=3840&q=75","speech-to-lovable","by","@psykhi","https://lovable.dev/@psykhi"
"https://lovable.dev/projects/1f446767-6c83-4011-b16d-97f55ce41d6a","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-a4bd993a--1f446767-6c83-4011-b16d-97f55ce41d6a.lovable.app-1733238577382.png&w=3840&q=75","ai-debate","by","@unrrWktDdPc1qu2JnAyI914IKLk1","https://lovable.dev/@unrrWktDdPc1qu2JnAyI914IKLk1"
"https://lovable.dev/projects/efd33e8b-b6a0-4c80-aa14-29dd6bde1e98","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-892c068f--efd33e8b-b6a0-4c80-aa14-29dd6bde1e98.lovable.app-1733119592498.png&w=3840&q=75","retro-bounce-scorekeeper","by","@zJQ04tL9YKTWmAD9PaqWcFfS6vv1","https://lovable.dev/@zJQ04tL9YKTWmAD9PaqWcFfS6vv1"
"https://lovable.dev/projects/002cd3e6-84d8-4e08-b591-1189989b8833","","three-doomscape","by","@psykhi","https://lovable.dev/@psykhi"
"https://lovable.dev/projects/b4b637b7-e427-4644-98f2-93cbe865b84f","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-22b3323d--b4b637b7-e427-4644-98f2-93cbe865b84f.lovable.app-1733084598265.png&w=3840&q=75","chill-guy-meme-creator-2","by","@p9gXiEmTCWf0NZIENH8cJRxq7sz1","https://lovable.dev/@p9gXiEmTCWf0NZIENH8cJRxq7sz1"
"https://lovable.dev/projects/c594b903-f9bb-4c9a-8779-50dee146516a","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-48fd9268--c594b903-f9bb-4c9a-8779-50dee146516a.lovable.app-1732977093231.png&w=3840&q=75","fleetvision-dashboard","by","@vyhSSF3xvbXFtGadyuYSGQMcdUs2","https://lovable.dev/@vyhSSF3xvbXFtGadyuYSGQMcdUs2"
"https://lovable.dev/projects/ad6b25f3-65b0-4cdc-978f-72d1735712c6","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-76e92a6d--ad6b25f3-65b0-4cdc-978f-72d1735712c6.gptengineer.run-1731345239329.png&w=3840&q=75","cryptocurrency-trading-dashboard","by","@henrik","https://lovable.dev/@henrik"
"https://lovable.dev/projects/27cfe287-8317-4a6a-99f8-a922c51d0eee","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-8b2b0d10--27cfe287-8317-4a6a-99f8-a922c51d0eee.gptengineer.run-1724863370352.png&w=3840&q=75","pdf","by","@niklasvatn","https://lovable.dev/@niklasvatn"
"https://lovable.dev/projects/201b8585-1009-4e6a-8111-16078ed87215","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-bb1c9df3--201b8585-1009-4e6a-8111-16078ed87215.gptengineer.run-1731090557350.png&w=3840&q=75","wiktok","by","@psykhi","https://lovable.dev/@psykhi"
"https://lovable.dev/projects/1340b42f-5412-43e0-b239-b5fdabd2feb7","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-4d256d2b--1340b42f-5412-43e0-b239-b5fdabd2feb7.gptengineer.run-1730982300361.png&w=3840&q=75","billify-generator","by","@uh1IcIbG3nMt8Ym2R8ib11ArRgr1","https://lovable.dev/@uh1IcIbG3nMt8Ym2R8ib11ArRgr1"
"https://lovable.dev/projects/b55c7fea-fa19-484d-beb0-883fb8fb9bd0","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-abe27d15--b55c7fea-fa19-484d-beb0-883fb8fb9bd0.gptengineer.run-1730903697338.png&w=3840&q=75","idea2prompt","by","@henrik","https://lovable.dev/@henrik"
"https://lovable.dev/projects/66425a6d-6ac0-4b08-a1e6-62708d21531e","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-7eaa644c--66425a6d-6ac0-4b08-a1e6-62708d21531e.gptengineer.run-1730789814095.png&w=3840&q=75","30daysoflovable","by","@psykhi","https://lovable.dev/@psykhi"
"https://lovable.dev/projects/9d4bcff1-da7e-4e73-bb35-7a988b4bdb7f","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-f0f12d5d--9d4bcff1-da7e-4e73-bb35-7a988b4bdb7f.gptengineer.run-1730716704528.png&w=3840&q=75","claudegpt","by","@henrik","https://lovable.dev/@henrik"
"https://lovable.dev/projects/55ab64e5-c027-45e2-89da-24768ac6ddb6","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-301ee13d--55ab64e5-c027-45e2-89da-24768ac6ddb6.lovable.app-1736651801322.png&w=3840&q=75","project-dashboard-gleam","Edited","about 2 months ago",""
"https://lovable.dev/projects/f3ba3c77-55fa-4034-b40f-707ed69a4fe0","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-66a3dea8--f3ba3c77-55fa-4034-b40f-707ed69a4fe0.lovable.app-1736306759067.png&w=3840&q=75","harmonic-wave-engine","Edited","about 2 months ago",""
"https://lovable.dev/projects/a3284b35-66d8-44d0-a438-76708fc595e4","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-adcf68e8--a3284b35-66d8-44d0-a438-76708fc595e4.lovable.app-1736306750618.png&w=3840&q=75","beat-craft-studio","Edited","about 2 months ago",""
"https://lovable.dev/projects/2f3e09fb-a3d0-44ad-81c8-4bdd831d64f1","","mixmaster-harmony","Edited","about 2 months ago",""
"https://lovable.dev/projects/04ce0baa-de87-4687-a912-21bfb0d1b352","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-6b668364--04ce0baa-de87-4687-a912-21bfb0d1b352.lovable.app-1736306786936.png&w=3840&q=75","vinyl-wave-engine","Edited","about 2 months ago",""
"https://lovable.dev/projects/0028eaeb-1c99-4573-823f-c57660ff0000","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-012d65d9--0028eaeb-1c99-4573-823f-c57660ff0000.lovable.app-1736306764855.png&w=3840&q=75","vinyl-wave-engine","Edited","about 2 months ago",""
"https://lovable.dev/projects/6dcd3282-b882-4f2c-a69f-ec6a9d014b97","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-431052c0--6dcd3282-b882-4f2c-a69f-ec6a9d014b97.lovable.app-1736306778434.png&w=3840&q=75","audio-mix-symphony","Edited","about 2 months ago",""
"https://lovable.dev/projects/7fce1671-2862-4964-a095-6da17497a596","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-4363d0b1--7fce1671-2862-4964-a095-6da17497a596.lovable.app-1736306782188.png&w=3840&q=75","audio-mix-symphony","Edited","about 2 months ago",""
"https://lovable.dev/projects/6080926d-a0a4-4c4e-9244-a66aa2ef8766","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-032bac77--6080926d-a0a4-4c4e-9244-a66aa2ef8766.lovable.app-1736306787461.png&w=3840&q=75","mixmaster-harmony","Edited","about 2 months ago",""
"https://lovable.dev/projects/5713e364-fc43-48b1-869a-43c7d2a6abfc","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-b6ba59c5--5713e364-fc43-48b1-869a-43c7d2a6abfc.lovable.app-1736306760691.png&w=3840&q=75","audio-mix-symphony","Edited","about 2 months ago",""
"https://lovable.dev/projects/a7e5913c-b204-4a66-8678-d7ce83600765","","mixmaster-innovate","Edited","about 2 months ago",""
"https://lovable.dev/projects/940ec154-9780-440b-8894-a3207f9d2e5b","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-3b7794fc--940ec154-9780-440b-8894-a3207f9d2e5b.lovable.app-1736304262437.png&w=3840&q=75","vinyl-mix-lab","Edited","about 2 months ago",""
"https://lovable.dev/projects/cddd763e-cbf0-4173-b8c4-05820e98d994","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-b747de29--cddd763e-cbf0-4173-b8c4-05820e98d994.lovable.app-1736128064567.png&w=3840&q=75","wordsmith-wizard","Edited","2 months ago",""
"https://lovable.dev/projects/01f1fac8-67ed-4f1f-8050-43efc208f7ec","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-c1a4d481--01f1fac8-67ed-4f1f-8050-43efc208f7ec.lovable.app-1735994519496.png&w=3840&q=75","wp-deployment-maestro","Edited","2 months ago",""
"https://lovable.dev/projects/8baa081c-b010-4063-adde-11a1ed463d17","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-be491ad2--8baa081c-b010-4063-adde-11a1ed463d17.lovable.app-1735989820722.png&w=3840&q=75","friendly-bot-squad","Edited","2 months ago",""
"https://lovable.dev/projects/1a88ed02-c1e2-460c-afc1-4dcdc132c3c0","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-4e1e9f06--1a88ed02-c1e2-460c-afc1-4dcdc132c3c0.lovable.app-1735982400530.png&w=3840&q=75","c-2530","Edited","2 months ago",""
"https://lovable.dev/projects/73018091-ed50-462f-93e5-27f6c643415b","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-b9cf4cf6--e1bf88eb-e93c-41ce-b284-6b1b085b2c3a.gptengineer.run-1731317635670.png&w=3840&q=75","m-1574","Edited","2 months ago",""
"https://lovable.dev/projects/b1aed10e-61e5-4487-9e38-63cb9dea5a08","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-4bb20ddf--eca0bf2f-f53d-46d3-9662-bb57c1dc8439.lovable.app-1735418226856.png&w=3840&q=75","fixie-future-framework-46","Edited","2 months ago",""
"https://lovable.dev/projects/db69c807-32f3-48b7-b56d-0d6cbba5d026","","chatbot-backend-hub","Edited","2 months ago",""
"https://lovable.dev/projects/926bf619-087f-4bd5-9a8a-0d6ea2d23a74","","web3-interaction-hub","Edited","2 months ago",""
"https://lovable.dev/projects/84d70be3-27ce-4d6f-8ff6-24bcf806920f","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-0bcc55fe--84d70be3-27ce-4d6f-8ff6-24bcf806920f.lovable.app-1734953786035.png&w=3840&q=75","meta-prompt-squads","Edited","2 months ago",""
"https://lovable.dev/projects/1f3e4312-9d27-492a-8872-8e941e67719c","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-b40eb591--1f3e4312-9d27-492a-8872-8e941e67719c.lovable.app-1734849069282.png&w=3840&q=75","playful-web-interface","Edited","3 months ago",""
"https://lovable.dev/projects/369ac220-33ef-4d4b-af1b-94f868dabd49","","chatbot-haven-verse-52","Edited","3 months ago",""
"https://lovable.dev/projects/d1e41148-0faa-4339-8afe-ba296b0ea69b","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-49ccba24--d1e41148-0faa-4339-8afe-ba296b0ea69b.lovable.app-1734461508223.png&w=3840&q=75","ai-dapp-factory","Edited","3 months ago",""
"https://lovable.dev/projects/346dbcbd-3b83-41f4-9c05-31de27b354ce","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-cfcb3a66--346dbcbd-3b83-41f4-9c05-31de27b354ce.gptengineer.run-1730562011632.png&w=3840&q=75","likeable","by","@henrik","https://lovable.dev/@henrik"
"https://lovable.dev/projects/afb3f4d5-36c8-48ca-a1bb-8cff67865b3d","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-c445faf0--afb3f4d5-36c8-48ca-a1bb-8cff67865b3d.gptengineer.run-1730190721336.png&w=3840&q=75","ai-website-redesigner","by","@henrik","https://lovable.dev/@henrik"
"https://lovable.dev/projects/aa190727-c5c1-4cd0-bf06-3a3dc8e4c858","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-e0e73f4a--aa190727-c5c1-4cd0-bf06-3a3dc8e4c858.gptengineer.run-1728271874515.png&w=3840&q=75","bill-splitter-jy","by","@4jqj7i7solVQAqZlbhzRW2RIsZ42","https://lovable.dev/@4jqj7i7solVQAqZlbhzRW2RIsZ42"
"https://lovable.dev/projects/ff3ec4dd-6a2b-46bb-8b6a-03534e43b137","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-81232201--ff3ec4dd-6a2b-46bb-8b6a-03534e43b137.gptengineer.run-1726755733504.png&w=3840&q=75","physics-simulator-playground","by","@antonosika","https://lovable.dev/@antonosika"
"https://lovable.dev/projects/8a2596c6-cba7-457c-88a7-b54a90f72aa4","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-7203ca3d--8a2596c6-cba7-457c-88a7-b54a90f72aa4.gptengineer.run-1725351776638.png&w=3840&q=75","dark-tetris-dreamscape-80","by","@Pftl26OUFYd5eHbDsG6SWHfnjM62","https://lovable.dev/@Pftl26OUFYd5eHbDsG6SWHfnjM62"
"https://lovable.dev/projects/e605595a-b3f9-48bd-a142-171e847ab4ad","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-c0c48db8--e605595a-b3f9-48bd-a142-171e847ab4ad.gptengineer.run-1724757494500.png&w=3840&q=75","qr-code-generator","by","@psykhi","https://lovable.dev/@psykhi"
"https://lovable.dev/projects/ed4d667a-ee8f-4d9a-b348-7248e9bc21e7","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-f8b8e779--ed4d667a-ee8f-4d9a-b348-7248e9bc21e7.gptengineer.run-1723838025120.png&w=3840&q=75","gradient-magic-tool","by","@blixt","https://lovable.dev/@blixt"
"https://lovable.dev/projects/a95ee2f8-071c-4a9a-8813-cd5a644fd400","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-7204b953--a95ee2f8-071c-4a9a-8813-cd5a644fd400.gptengineer.run-1722953663854.png&w=3840&q=75","clientlark-portal","by","@antonosika","https://lovable.dev/@antonosika"
"https://lovable.dev/projects/2a1c480e-6ef8-45bb-ac94-e9350ede20bf","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-be09495c--2a1c480e-6ef8-45bb-ac94-e9350ede20bf.gptengineer.run-1723561451638.png&w=3840&q=75","story-hunter","by","@kristian","https://lovable.dev/@kristian"
"https://lovable.dev/projects/6edb2cab-6fde-4711-9634-4ba7eaa80821","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-04aef809--6edb2cab-6fde-4711-9634-4ba7eaa80821.gptengineer.run-1722941531379.png&w=3840&q=75","revenue-cost-visualizer","by","@antonosika","https://lovable.dev/@antonosika"
"https://lovable.dev/projects/fce49b51-9c1b-4f19-8b1e-ed4397813ecf","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-fda87777--fce49b51-9c1b-4f19-8b1e-ed4397813ecf.gptengineer.run-1722585370742.png&w=3840&q=75","crypto-glance-haven","by","@kristian","https://lovable.dev/@kristian"
"https://lovable.dev/projects/8d16b24e-d481-4937-9482-23ff8f5b964b","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-87689c5c--8d16b24e-d481-4937-9482-23ff8f5b964b.gptengineer.run-1718366493101.png&w=3840&q=75","mondrian-paint","by","@nad","https://lovable.dev/@nad"
"https://lovable.dev/projects/ee04c815-b8e1-4b33-ac0a-de8dafe84c07","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-4cf76db4--ee04c815-b8e1-4b33-ac0a-de8dafe84c07.gptengineer.run-1712437917445.png&w=3840&q=75","modern-crypto-explorer","by","@katrin","https://lovable.dev/@katrin"
"https://lovable.dev/projects/8f2a76ba-ae6e-4ff0-b0c7-10e198c44d90","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-2c4be11c--8f2a76ba-ae6e-4ff0-b0c7-10e198c44d90.lovable.app-1734404918724.png&w=3840&q=75","dapp-creator-assistant","Edited","3 months ago",""
"https://lovable.dev/projects/b239efe6-4868-4054-af1c-87fdd6eb75a7","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-e9b9e05c--b239efe6-4868-4054-af1c-87fdd6eb75a7.lovable.app-1733762469595.png&w=3840&q=75","futuristic-landing-fusion","Edited","3 months ago",""
"https://lovable.dev/projects/c9c54973-da80-4b2f-8fe1-0768e227db6e","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-f386e60f--c9c54973-da80-4b2f-8fe1-0768e227db6e.lovable.app-1733617885752.png&w=3840&q=75","cost-clone-creator","Edited","3 months ago",""
"https://lovable.dev/projects/d8b6dd99-76f2-468d-9e43-7c4859ea75fd","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-d18cef89--d8b6dd99-76f2-468d-9e43-7c4859ea75fd.lovable.app-1733480514554.png&w=3840&q=75","chatbot-squadron","Edited","3 months ago",""
"https://lovable.dev/projects/ccf96af2-6b05-457a-b512-9ede482cfe71","https://lovable.dev/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fgpt-engineer-screenshots%2Fid-preview-6be89e48--ccf96af2-6b05-457a-b512-9ede482cfe71.lovable.app-1733413786268.png&w=3840&q=75","s-4386","Edited","3 months ago",""